sortBy,ref,title,author,lastRunTime,totalVotes,url
dateRun,nabidnur/chromosome-aware-ld-graph-dna-model,"( Chromosome-Aware LD Graph),( DNA-model)",Nabid Nur,2026-06-08T17:57:21.143Z,1,https://www.kaggle.com/code/nabidnur/chromosome-aware-ld-graph-dna-model
dateRun,christianrubin/alethia-x2,Alethia.X2,Christian Rubin,2026-06-08T06:38:52.793Z,,https://www.kaggle.com/code/christianrubin/alethia-x2
dateRun,christianrubin/dpitae-ens-v7-deterministic-program-inference-w,“DPITAE-ENS v7 — Deterministic Program Inference w,Christian Rubin,2026-06-08T04:52:56.143Z,,https://www.kaggle.com/code/christianrubin/dpitae-ens-v7-deterministic-program-inference-w
dateRun,mirzayasirabdullah07/arc-prize-2026-best-notebook,ARC Prize 2026 - Best NoteBook,Mirza Yasir Abdullah Baig,2026-06-07T11:57:32.280Z,37,https://www.kaggle.com/code/mirzayasirabdullah07/arc-prize-2026-best-notebook
dateRun,afp2025/helixarc-arc2-submission,helixarc-arc2-submission,Brian Alvarez,2026-06-06T17:21:04.790Z,,https://www.kaggle.com/code/afp2025/helixarc-arc2-submission
dateRun,hanyueqianyi/kaggle,kaggle,寒月千逸,2026-06-06T09:54:23.720Z,,https://www.kaggle.com/code/hanyueqianyi/kaggle
dateRun,andreshzapke/quick-eda,Quick EDA,Andres H. Zapke,2026-06-04T14:46:22.680Z,2,https://www.kaggle.com/code/andreshzapke/quick-eda
dateRun,christianrubin/alethia-ii-1,Alethia-II.1,Christian Rubin,2026-06-04T03:16:24.707Z,5,https://www.kaggle.com/code/christianrubin/alethia-ii-1
dateRun,noob786/text-to-flower-attngan,Text-to-flower-AttnGAN,Noob786,2026-06-02T05:55:38.027Z,3,https://www.kaggle.com/code/noob786/text-to-flower-attngan
dateRun,foysalemonshanto/2025-winning-solution-updated-for-2026,2025 Winning Solution Updated for 2026,FOYSAL,2026-06-01T01:58:40.880Z,18,https://www.kaggle.com/code/foysalemonshanto/2025-winning-solution-updated-for-2026
dateRun,rauffauzanrambe/arc26-2026-winning-solution-v2,[ARC26] 2026 Winning Solution v2,Ra'uf Fauzan Rambe,2026-05-31T02:42:10.917Z,3,https://www.kaggle.com/code/rauffauzanrambe/arc26-2026-winning-solution-v2
dateRun,opengs7/arc-agi-2-bfs-reasoning-engine,ARC-AGI-2 BFS Reasoning Engine,geshuai,2026-05-29T08:05:44.967Z,,https://www.kaggle.com/code/opengs7/arc-agi-2-bfs-reasoning-engine
dateRun,rauffauzanrambe/nvarc-2026-reproduction-engine,NVARC 2026 Reproduction Engine,Ra'uf Fauzan Rambe,2026-05-29T06:31:51.433Z,10,https://www.kaggle.com/code/rauffauzanrambe/nvarc-2026-reproduction-engine
dateRun,maiklukaszuk/fio-arc-agi-2-submission-v3,Fio ARC AGI 2 Submission v3,Maik Lukaszuk,2026-05-26T13:33:06.687Z,2,https://www.kaggle.com/code/maiklukaszuk/fio-arc-agi-2-submission-v3
dateRun,biohack44/winning-solution-replay-arc-agi,Winning Solution Replay ARC-AGI,Emre Cirak,2026-05-26T09:06:02.893Z,7,https://www.kaggle.com/code/biohack44/winning-solution-replay-arc-agi
dateRun,taldenhawkeye/frozen-arc100m-hierarchical-council,Frozen ARC100M Hierarchical Council,There be dragons,2026-05-23T12:22:28.233Z,,https://www.kaggle.com/code/taldenhawkeye/frozen-arc100m-hierarchical-council
dateRun,jek1wantaufik/arc-prize-2026-paper-track,ARC Prize 2026 - Paper Track,Jeki Wan Taufik,2026-05-22T18:58:01.637Z,7,https://www.kaggle.com/code/jek1wantaufik/arc-prize-2026-paper-track
dateRun,jek1wantaufik/arc-prize-2026-arc-agi-2,ARC Prize 2026 | ARC-AGI-2,Jeki Wan Taufik,2026-05-22T18:47:51.947Z,8,https://www.kaggle.com/code/jek1wantaufik/arc-prize-2026-arc-agi-2
dateRun,beacontwins/beacon-arc-v12-patches-1-2-3,BEACON ARC V12 Patches 1 2 3,BeaconTwins,2026-05-22T13:40:59.697Z,,https://www.kaggle.com/code/beacontwins/beacon-arc-v12-patches-1-2-3
dateRun,madarshbb/nvarc-trm-ensemble-wip,NVARC TRM ensemble (WiP),chinnum97,2026-05-21T12:09:37.730Z,1,https://www.kaggle.com/code/madarshbb/nvarc-trm-ensemble-wip
dateRun,kalyankkr/starter-guide-with-baseline,Starter-guide with Baseline,Kalyan,2026-05-20T22:33:14.190Z,11,https://www.kaggle.com/code/kalyankkr/starter-guide-with-baseline
dateRun,hammadfarooq470/arc-bfs-program-synthesis-reasoning-engine,arc-bfs-program-synthesis-reasoning-engine,Hammad Farooq,2026-05-18T13:48:28.253Z,16,https://www.kaggle.com/code/hammadfarooq470/arc-bfs-program-synthesis-reasoning-engine
dateRun,hammadfarooq470/arc-agi2,ARC_AGI2,Hammad Farooq,2026-05-18T09:47:56.320Z,9,https://www.kaggle.com/code/hammadfarooq470/arc-agi2
dateRun,hammadfarooq470/nvarc-bf16-four-prepass-working-baseline,NVARC BF16 - four prepass working baseline,Hammad Farooq,2026-05-17T08:28:03.030Z,16,https://www.kaggle.com/code/hammadfarooq470/nvarc-bf16-four-prepass-working-baseline
dateRun,christianrubin/alethia-ix,Alethia.IX,Christian Rubin,2026-05-16T23:30:47.620Z,5,https://www.kaggle.com/code/christianrubin/alethia-ix
dateRun,christianrubin/omega-infinity-arc-py,omega_infinity_arc.py,Christian Rubin,2026-05-13T08:00:24.280Z,1,https://www.kaggle.com/code/christianrubin/omega-infinity-arc-py
dateRun,christianrubin/alethia-ii,Alethia-II,Christian Rubin,2026-05-13T00:45:21.243Z,1,https://www.kaggle.com/code/christianrubin/alethia-ii
dateRun,joel6999/arc26-2025-winning-solution-v1,[ARC26] 2025 Winning Solution v1,Joel,2026-05-12T14:20:20.393Z,,https://www.kaggle.com/code/joel6999/arc26-2025-winning-solution-v1
dateRun,christianrubin/aletheia-1,"""Aletheia-1""",Christian Rubin,2026-05-12T04:59:08.020Z,3,https://www.kaggle.com/code/christianrubin/aletheia-1
dateRun,rauffauzanrambe/arc-agi-neuron-adaptive-cot,ARC AGI Neuron Adaptive CoT,Ra'uf Fauzan Rambe,2026-05-10T23:59:29.933Z,3,https://www.kaggle.com/code/rauffauzanrambe/arc-agi-neuron-adaptive-cot
dateRun,madarshbb/arc-agi-2-topas-dlsp-v1-gpu-wip,ARC-AGI-2 : Topas_DLSP_v1 GPU (WiP),chinnum97,2026-05-10T06:10:03.937Z,,https://www.kaggle.com/code/madarshbb/arc-agi-2-topas-dlsp-v1-gpu-wip
dateRun,kaziaishikuzzaman/conditional-program-synthesis-arc-2026,Conditional Program Synthesis ARC 2026,Kazi Aishikuzzaman,2026-05-09T19:34:53.920Z,2,https://www.kaggle.com/code/kaziaishikuzzaman/conditional-program-synthesis-arc-2026
dateRun,hammadfarooq470/geometric-logic-baseline,Geometric-Logic-Baseline,Hammad Farooq,2026-05-09T05:14:24.223Z,13,https://www.kaggle.com/code/hammadfarooq470/geometric-logic-baseline
dateRun,arshikhan810/solution-v1,solution v1,Arshi Khan,2026-05-08T14:39:15.833Z,,https://www.kaggle.com/code/arshikhan810/solution-v1
dateRun,pascalledesma/arc2fastfix,arc2fastfix,Pascal,2026-05-08T06:48:20.063Z,1,https://www.kaggle.com/code/pascalledesma/arc2fastfix
dateRun,ravikumar1234/arc-agi-2-logic-profiler,ARC-AGI-2 Logic Profiler,LACK.AI,2026-05-08T02:32:47.473Z,,https://www.kaggle.com/code/ravikumar1234/arc-agi-2-logic-profiler
dateRun,pascalledesma/arc2holefix,arc2holefix,Pascal,2026-05-07T01:08:13.730Z,1,https://www.kaggle.com/code/pascalledesma/arc2holefix
dateRun,eslamelokpy/best-submission-gqa,Best submission gqa,Eslam Elokpy,2026-05-06T10:15:56.177Z,27,https://www.kaggle.com/code/eslamelokpy/best-submission-gqa
dateRun,rauffauzanrambe/arc-agi-2026-hybrid-trained-baseline-with-rule-in,ARC-AGI 2026: Hybrid Trained Baseline with Rule In,Ra'uf Fauzan Rambe,2026-05-05T14:27:27.480Z,1,https://www.kaggle.com/code/rauffauzanrambe/arc-agi-2026-hybrid-trained-baseline-with-rule-in
dateRun,hammadfarooq470/nvarc-2025-new-updates-2-apr-24,NVARC 2025 - New updates 2 Apr-24,Hammad Farooq,2026-05-05T04:58:46.473Z,2,https://www.kaggle.com/code/hammadfarooq470/nvarc-2025-new-updates-2-apr-24
dateRun,hammadfarooq470/neuro-symbolic-arc-agi-solver,neuro-symbolic-arc-agi-solver,Hammad Farooq,2026-05-04T09:38:30.767Z,17,https://www.kaggle.com/code/hammadfarooq470/neuro-symbolic-arc-agi-solver
dateRun,mohit98765/arc-2026-dreamcoder-lite-library-learning-v10,ARC 2026 DreamCoder-Lite Library Learning v10,Mohit,2026-05-04T06:47:12.057Z,1,https://www.kaggle.com/code/mohit98765/arc-2026-dreamcoder-lite-library-learning-v10
dateRun,pranavshinde36/arc-submission,ARC submission,Pranav Shinde,2026-05-03T15:57:26.630Z,3,https://www.kaggle.com/code/pranavshinde36/arc-submission
dateRun,rauffauzanrambe/agi-arc-classification-architecture-data,AGI ARC-Classification Architecture Data ,Ra'uf Fauzan Rambe,2026-05-02T10:11:17.030Z,10,https://www.kaggle.com/code/rauffauzanrambe/agi-arc-classification-architecture-data
dateRun,rauffauzanrambe/arc-agi-solver-with-test-time-fine-tuning,ARC-AGI Solver with Test-Time Fine-Tuning ,Ra'uf Fauzan Rambe,2026-05-02T01:37:06.877Z,3,https://www.kaggle.com/code/rauffauzanrambe/arc-agi-solver-with-test-time-fine-tuning
dateRun,christianrubin/titan9prologue,Titan9prologue,Christian Rubin,2026-05-01T06:39:40.607Z,4,https://www.kaggle.com/code/christianrubin/titan9prologue
dateRun,pranavshinde36/ard-agi-2,ARD-AGI-2,Pranav Shinde,2026-05-01T04:34:19.520Z,1,https://www.kaggle.com/code/pranavshinde36/ard-agi-2
